,upper_workpiece_id,lower_workpiece_id,class_value_upper_work_piece,class_value_lower_work_piece,class_value_screw_driving
15910,workpiece_not_labeled,4998,,reference_02,
15911,workpiece_not_labeled,4999,,reference_02,
15912,workpiece_not_labeled,5000,,reference_02,
15913,workpiece_not_labeled,5001,,reference_02,
15914,workpiece_not_labeled,5002,,reference_02,
15915,workpiece_not_labeled,5003,,reference_02,
15916,workpiece_not_labeled,5004,,reference_02,
15917,workpiece_not_labeled,5005,,reference_02,
15918,workpiece_not_labeled,5006,,reference_02,
15919,workpiece_not_labeled,5007,,reference_02,
15920,workpiece_not_labeled,5008,,reference_02,
15921,workpiece_not_labeled,5009,,reference_02,
15922,workpiece_not_labeled,5010,,reference_02,
15923,workpiece_not_labeled,5011,,reference_02,
15924,workpiece_not_labeled,5012,,reference_02,
15925,workpiece_not_labeled,5013,,reference_02,
15926,workpiece_not_labeled,5014,,reference_02,
15927,workpiece_not_labeled,5015,,reference_02,
15928,workpiece_not_labeled,5016,,reference_02,
15929,workpiece_not_labeled,5017,,reference_02,
15930,workpiece_not_labeled,5018,,reference_02,
15931,workpiece_not_labeled,5019,,reference_02,
15932,workpiece_not_labeled,5020,,reference_02,
15933,workpiece_not_labeled,5021,,reference_02,
15934,workpiece_not_labeled,5022,,reference_02,
15935,workpiece_not_labeled,5023,,reference_02,
15936,workpiece_not_labeled,5024,,reference_02,
15937,workpiece_not_labeled,5025,,reference_02,
15938,workpiece_not_labeled,5026,,reference_02,
15939,workpiece_not_labeled,5027,,reference_02,
15940,workpiece_not_labeled,5028,,reference_02,
15941,workpiece_not_used,5029,,reference_02,
15942,workpiece_not_used,5030,,reference_02,
15943,workpiece_not_used,5031,,reference_02,
15944,workpiece_not_used,5032,,reference_02,
15945,workpiece_not_used,5033,,reference_02,
15946,workpiece_not_used,5034,,reference_02,
15947,workpiece_not_used,5035,,reference_02,
15948,workpiece_not_used,5036,,reference_02,
15949,workpiece_not_used,5037,,reference_02,
15950,workpiece_not_used,5038,,reference_02,
15951,workpiece_not_used,5039,,reference_02,
15952,workpiece_not_used,5040,,reference_02,
15953,workpiece_not_used,5041,,reference_02,
15954,workpiece_not_used,5042,,reference_03,
15955,workpiece_not_used,5043,,reference_03,
15956,workpiece_not_used,5044,,reference_03,
15957,workpiece_not_used,5045,,reference_03,
15958,workpiece_not_used,5046,,reference_03,
15959,workpiece_not_used,5047,,reference_03,
15960,workpiece_not_used,5063,,reference_03,
15961,workpiece_not_used,5411,,reference_03,
15962,workpiece_not_used,5450,,reference_03,
15963,workpiece_not_labeled,5805,,reference_04,
15964,workpiece_not_labeled,5806,,reference_04,
15965,workpiece_not_labeled,5807,,reference_04,
15966,workpiece_not_labeled,5808,,reference_04,
15967,workpiece_not_labeled,5809,,reference_04,
15968,workpiece_not_labeled,5810,,reference_04,
15969,workpiece_not_labeled,5811,,reference_04,
15970,workpiece_not_labeled,5812,,reference_04,
15971,workpiece_not_labeled,5813,,reference_04,
15972,workpiece_not_labeled,5814,,reference_04,
15973,workpiece_not_labeled,5815,,reference_04,
15974,workpiece_not_labeled,5816,,reference_04,
15975,workpiece_not_labeled,5817,,reference_04,
15976,workpiece_not_labeled,5818,,reference_04,
15977,workpiece_not_labeled,5819,,reference_04,
15978,workpiece_not_labeled,5820,,reference_04,
15979,workpiece_not_labeled,5821,,reference_04,
15980,workpiece_not_labeled,5822,,reference_04,
15981,workpiece_not_labeled,5823,,reference_04,
15982,workpiece_not_labeled,5824,,reference_04,
15983,workpiece_not_labeled,5825,,reference_04,
15984,workpiece_not_labeled,5826,,reference_04,
15985,workpiece_not_labeled,5827,,reference_04,
15986,workpiece_not_labeled,5828,,reference_04,
15987,workpiece_not_labeled,5829,,reference_04,
15988,workpiece_not_labeled,5830,,reference_04,
15989,workpiece_not_labeled,5831,,reference_04,
15990,workpiece_not_labeled,5832,,reference_04,
15991,workpiece_not_labeled,5833,,reference_04,
15992,workpiece_not_labeled,5834,,reference_04,
15993,workpiece_not_labeled,5835,,reference_04,
15994,workpiece_not_labeled,5836,,reference_04,
15995,workpiece_not_labeled,5837,,reference_04,
15996,workpiece_not_labeled,5838,,reference_04,
15997,workpiece_not_labeled,5839,,reference_04,
15998,workpiece_not_labeled,5840,,reference_04,
15999,workpiece_not_labeled,5841,,reference_04,
16000,workpiece_not_labeled,5842,,reference_04,
16001,workpiece_not_labeled,5843,,reference_04,
16002,workpiece_not_labeled,5844,,reference_04,
16003,workpiece_not_labeled,5845,,reference_04,
16004,workpiece_not_labeled,5846,,reference_04,
16005,workpiece_not_labeled,5847,,reference_04,
16006,workpiece_not_labeled,5848,,reference_04,
16007,workpiece_not_labeled,5849,,reference_04,
16008,workpiece_not_labeled,5850,,reference_04,
16009,workpiece_not_labeled,5851,,reference_04,
16010,workpiece_not_labeled,5852,,reference_04,
16011,workpiece_not_labeled,5853,,reference_04,
16012,workpiece_not_labeled,5854,,reference_04,
16013,workpiece_not_labeled,5855,,reference_04,
16014,workpiece_not_labeled,5856,,reference_04,
16015,workpiece_not_labeled,5857,,reference_04,
16016,workpiece_not_labeled,5858,,reference_04,
16017,workpiece_not_labeled,5859,,reference_04,
16018,workpiece_not_labeled,5860,,reference_04,
16019,workpiece_not_labeled,5861,,reference_04,
16020,workpiece_not_labeled,5862,,reference_04,
16021,workpiece_not_labeled,5863,,reference_04,
16022,workpiece_not_labeled,5864,,reference_04,
16023,workpiece_not_labeled,5865,,reference_04,
16024,workpiece_not_labeled,5866,,reference_04,
16025,workpiece_not_labeled,5867,,reference_04,
16026,workpiece_not_labeled,5868,,reference_04,
16027,workpiece_not_labeled,5869,,reference_04,
16028,workpiece_not_labeled,5870,,reference_04,
16029,workpiece_not_labeled,5871,,reference_04,
16030,workpiece_not_labeled,5872,,reference_04,
16031,workpiece_not_labeled,5873,,reference_04,
16032,workpiece_not_labeled,5874,,reference_04,
16033,workpiece_not_labeled,5875,,reference_04,
16034,workpiece_not_labeled,5876,,reference_04,
16035,workpiece_not_labeled,5877,,reference_04,
16036,workpiece_not_labeled,5878,,reference_04,
16037,workpiece_not_labeled,5879,,reference_04,
16038,workpiece_not_labeled,5880,,reference_04,
16039,workpiece_not_labeled,5881,,reference_04,
16040,workpiece_not_labeled,5882,,reference_04,
16041,workpiece_not_labeled,5883,,reference_04,
16042,workpiece_not_labeled,5884,,reference_04,
16043,workpiece_not_labeled,5885,,reference_04,
16044,workpiece_not_labeled,5886,,reference_04,
16045,workpiece_not_labeled,5887,,reference_04,
16046,workpiece_not_labeled,5888,,reference_04,
16047,workpiece_not_labeled,5889,,reference_04,
16048,workpiece_not_labeled,5890,,reference_04,
16049,workpiece_not_labeled,5891,,reference_04,
16050,workpiece_not_labeled,5892,,reference_04,
16051,workpiece_not_labeled,5893,,reference_04,
16052,workpiece_not_labeled,5894,,reference_04,
16053,workpiece_not_labeled,5895,,reference_04,
16054,workpiece_not_labeled,5896,,reference_04,
16055,workpiece_not_labeled,5897,,reference_04,
16056,workpiece_not_labeled,5898,,reference_04,
16057,workpiece_not_labeled,5899,,reference_04,
16058,workpiece_not_labeled,5900,,reference_04,
16059,workpiece_not_labeled,5901,,reference_04,
16060,workpiece_not_labeled,5902,,reference_04,
16061,workpiece_not_labeled,5903,,reference_04,
16062,workpiece_not_labeled,5904,,reference_04,
16063,workpiece_not_labeled,5905,,reference_04,
16064,workpiece_not_labeled,5906,,reference_04,
16065,workpiece_not_labeled,5907,,reference_04,
16066,workpiece_not_labeled,5908,,reference_04,
16067,workpiece_not_labeled,5909,,reference_04,
16068,workpiece_not_labeled,5910,,reference_04,
16069,workpiece_not_labeled,5911,,reference_04,
16070,workpiece_not_labeled,5912,,reference_04,
16071,workpiece_not_labeled,5913,,reference_04,
16072,workpiece_not_labeled,5914,,reference_04,
16073,workpiece_not_labeled,5915,,reference_04,
16074,workpiece_not_labeled,5916,,reference_04,
16075,workpiece_not_labeled,5917,,reference_04,
16076,workpiece_not_labeled,5918,,reference_04,
16077,workpiece_not_labeled,5919,,reference_04,
16078,workpiece_not_labeled,5920,,reference_04,
16079,workpiece_not_labeled,5921,,reference_04,
16080,workpiece_not_labeled,5922,,reference_04,
16081,workpiece_not_labeled,5923,,reference_04,
16082,workpiece_not_labeled,5924,,reference_04,
16083,workpiece_not_labeled,5925,,reference_04,
16084,workpiece_not_labeled,5926,,reference_04,
16085,workpiece_not_labeled,5927,,reference_04,
16086,workpiece_not_labeled,5928,,reference_04,
16087,workpiece_not_labeled,5929,,reference_04,
16088,workpiece_not_labeled,5930,,reference_04,
16089,workpiece_not_labeled,5931,,reference_04,
16090,workpiece_not_labeled,5932,,reference_04,
16091,workpiece_not_labeled,5933,,reference_04,
16092,workpiece_not_labeled,5934,,reference_04,
16093,workpiece_not_labeled,5935,,reference_04,
16094,workpiece_not_labeled,5936,,reference_04,
16095,workpiece_not_labeled,5937,,reference_04,
16096,workpiece_not_labeled,5938,,reference_04,
16097,workpiece_not_labeled,5939,,reference_04,
16098,workpiece_not_labeled,5940,,reference_04,
16099,workpiece_not_labeled,5941,,reference_04,
16100,workpiece_not_labeled,5942,,reference_04,
16101,workpiece_not_labeled,5943,,reference_04,
16102,workpiece_not_labeled,5944,,reference_04,
16103,workpiece_not_labeled,5945,,reference_04,
16104,workpiece_not_labeled,5946,,reference_04,
16105,workpiece_not_labeled,5947,,reference_04,
16106,workpiece_not_labeled,5948,,reference_04,
16107,workpiece_not_labeled,5949,,reference_04,
16108,workpiece_not_labeled,5950,,reference_04,
16109,workpiece_not_labeled,5951,,reference_04,
16110,workpiece_not_labeled,5952,,reference_04,
16111,workpiece_not_labeled,5953,,reference_04,
16112,workpiece_not_labeled,5954,,reference_04,
16113,workpiece_not_labeled,5955,,reference_04,
16114,workpiece_not_labeled,5956,,reference_04,
16115,workpiece_not_labeled,5957,,reference_04,
16116,workpiece_not_labeled,5958,,reference_04,
16117,workpiece_not_labeled,5959,,reference_04,
16118,workpiece_not_labeled,5960,,reference_04,
16119,workpiece_not_labeled,5961,,reference_04,
16120,workpiece_not_labeled,5962,,reference_04,
16121,workpiece_not_labeled,5963,,reference_04,
16122,workpiece_not_labeled,5964,,reference_04,
16123,workpiece_not_labeled,5965,,reference_04,
16124,workpiece_not_labeled,5966,,reference_04,
16125,workpiece_not_labeled,5967,,reference_04,
16126,workpiece_not_labeled,5968,,reference_04,
16127,workpiece_not_labeled,5969,,reference_04,
16128,workpiece_not_labeled,5970,,reference_04,
16129,workpiece_not_labeled,5971,,reference_04,
16130,workpiece_not_labeled,5972,,reference_04,
16131,workpiece_not_labeled,5973,,reference_04,
16132,workpiece_not_labeled,5974,,reference_04,
16133,workpiece_not_labeled,5975,,reference_04,
16134,workpiece_not_labeled,5976,,reference_04,
16135,workpiece_not_labeled,5977,,reference_04,
16136,workpiece_not_labeled,5978,,reference_04,
16137,workpiece_not_labeled,5979,,reference_04,
16138,workpiece_not_labeled,5980,,reference_04,
16139,workpiece_not_labeled,5981,,reference_04,
16140,workpiece_not_labeled,5982,,reference_04,
16141,workpiece_not_labeled,5983,,reference_04,
16142,workpiece_not_labeled,5984,,reference_04,
16143,workpiece_not_labeled,5985,,reference_04,
16144,workpiece_not_labeled,5986,,reference_04,
16145,workpiece_not_labeled,5987,,reference_04,
16146,workpiece_not_labeled,5988,,reference_04,
16147,workpiece_not_labeled,5989,,reference_04,
16148,workpiece_not_labeled,5990,,reference_04,
16149,workpiece_not_labeled,5991,,reference_04,
16150,workpiece_not_labeled,5992,,reference_04,
16151,workpiece_not_labeled,5993,,reference_04,
16152,workpiece_not_labeled,5994,,reference_04,
16153,workpiece_not_labeled,5995,,reference_04,
16154,workpiece_not_labeled,5996,,reference_04,
16155,workpiece_not_labeled,5997,,reference_04,
16156,workpiece_not_labeled,5998,,reference_04,
16157,workpiece_not_labeled,5999,,reference_04,
16158,workpiece_not_labeled,6000,,reference_04,
16159,workpiece_not_labeled,6001,,reference_04,
16160,workpiece_not_labeled,6002,,reference_04,
16161,workpiece_not_labeled,6003,,reference_04,
16162,workpiece_not_labeled,6004,,reference_04,
16163,workpiece_not_labeled,6005,,reference_04,
16164,workpiece_not_labeled,6006,,reference_04,
16165,workpiece_not_labeled,6007,,reference_04,
16166,workpiece_not_labeled,6008,,reference_04,
16167,workpiece_not_labeled,6009,,reference_04,
16168,workpiece_not_labeled,6010,,reference_04,
16169,workpiece_not_labeled,6011,,reference_04,
16170,workpiece_not_labeled,6012,,reference_04,
16171,workpiece_not_labeled,6013,,reference_04,
16172,workpiece_not_labeled,6014,,reference_04,
16173,workpiece_not_labeled,6015,,reference_04,
16174,workpiece_not_labeled,6016,,reference_04,
16175,workpiece_not_labeled,6017,,reference_04,
16176,workpiece_not_labeled,6018,,reference_04,
16177,workpiece_not_labeled,6019,,reference_04,
16178,workpiece_not_labeled,6020,,reference_04,
16179,workpiece_not_labeled,6021,,reference_04,
16180,workpiece_not_labeled,6022,,reference_04,
16181,workpiece_not_labeled,6023,,reference_04,
16182,workpiece_not_labeled,6024,,reference_04,
16183,workpiece_not_labeled,6025,,reference_04,
16184,workpiece_not_labeled,6026,,reference_04,
16185,workpiece_not_labeled,6027,,reference_04,
16186,workpiece_not_labeled,6028,,reference_04,
16187,workpiece_not_labeled,6029,,reference_04,
16188,workpiece_not_labeled,6030,,reference_04,
16189,workpiece_not_labeled,6031,,reference_04,
16190,workpiece_not_labeled,6032,,reference_04,
16191,workpiece_not_labeled,6033,,reference_04,
16192,workpiece_not_labeled,6034,,reference_04,
16193,workpiece_not_labeled,6035,,reference_04,
16194,workpiece_not_labeled,6036,,reference_04,
16195,workpiece_not_labeled,6037,,reference_04,
16196,workpiece_not_labeled,6038,,reference_04,
16197,workpiece_not_labeled,6039,,reference_04,
16198,workpiece_not_labeled,6040,,reference_04,
16199,workpiece_not_labeled,6041,,reference_04,
16200,workpiece_not_labeled,6042,,reference_04,
16201,workpiece_not_labeled,6043,,reference_04,
16202,workpiece_not_labeled,6044,,reference_04,
16203,workpiece_not_labeled,6045,,reference_04,
16204,workpiece_not_labeled,6046,,reference_04,
16205,workpiece_not_labeled,6047,,reference_04,
16206,workpiece_not_labeled,6048,,reference_04,
16207,workpiece_not_labeled,6049,,reference_04,
16208,workpiece_not_labeled,6050,,reference_04,
16209,workpiece_not_labeled,6051,,reference_04,
16210,workpiece_not_labeled,6052,,reference_04,
16211,workpiece_not_labeled,6053,,reference_04,
16212,workpiece_not_labeled,6054,,reference_04,
16213,workpiece_not_labeled,6055,,reference_04,
16214,workpiece_not_labeled,6056,,reference_04,
16215,workpiece_not_labeled,6057,,reference_04,
16216,workpiece_not_labeled,6058,,reference_04,
16217,workpiece_not_labeled,6059,,reference_04,
16218,workpiece_not_labeled,6060,,reference_04,
16219,workpiece_not_labeled,6061,,reference_04,
16220,workpiece_not_labeled,6062,,reference_04,
16221,workpiece_not_labeled,6063,,reference_04,
16222,workpiece_not_labeled,6064,,reference_04,
16223,workpiece_not_labeled,6065,,reference_04,
16224,workpiece_not_labeled,6066,,reference_04,
16225,workpiece_not_labeled,6067,,reference_04,
16226,workpiece_not_labeled,6068,,reference_04,
16227,workpiece_not_labeled,6069,,reference_04,
16228,workpiece_not_labeled,6070,,reference_04,
16229,workpiece_not_labeled,6071,,reference_04,
16230,workpiece_not_labeled,6072,,reference_04,
16231,workpiece_not_labeled,6073,,reference_04,
16232,workpiece_not_labeled,6074,,reference_04,
16233,workpiece_not_labeled,6075,,reference_04,
16234,workpiece_not_labeled,6076,,reference_04,
16235,workpiece_not_labeled,6077,,reference_04,
16236,workpiece_not_labeled,6078,,reference_04,
16237,workpiece_not_labeled,6079,,reference_04,
16238,workpiece_not_labeled,6080,,reference_04,
16239,workpiece_not_labeled,6081,,reference_04,
16240,workpiece_not_labeled,6082,,reference_04,
16241,workpiece_not_labeled,6083,,reference_04,
16242,workpiece_not_labeled,6084,,reference_04,
16243,workpiece_not_labeled,6085,,reference_04,
16244,workpiece_not_labeled,6086,,reference_04,
16245,workpiece_not_labeled,6087,,reference_04,
16246,workpiece_not_labeled,6088,,reference_04,
16247,workpiece_not_labeled,6089,,reference_04,
16248,workpiece_not_labeled,6090,,reference_04,
16249,workpiece_not_labeled,6091,,reference_04,
16250,workpiece_not_labeled,6092,,reference_04,
16251,workpiece_not_labeled,6093,,reference_04,
16252,workpiece_not_labeled,6094,,reference_04,
16253,workpiece_not_labeled,6095,,reference_04,
16254,workpiece_not_labeled,6096,,reference_04,
16255,workpiece_not_labeled,6097,,reference_04,
16256,workpiece_not_labeled,6098,,reference_04,
16257,workpiece_not_labeled,6099,,reference_04,
16258,workpiece_not_labeled,6100,,reference_04,
16259,workpiece_not_labeled,6101,,reference_04,
16260,workpiece_not_labeled,6102,,reference_04,
16261,workpiece_not_labeled,6103,,reference_04,
16262,workpiece_not_labeled,6104,,reference_04,
16263,workpiece_not_labeled,6105,,reference_04,
16264,workpiece_not_labeled,6106,,reference_04,
16265,workpiece_not_labeled,6107,,reference_04,
16266,workpiece_not_labeled,6108,,reference_04,
16267,workpiece_not_labeled,6109,,reference_04,
